appid,name,price_twd_original,price_usd_original,lowest_discount_percent,lowest_price_twd,lowest_price_usd,is_free,release_date,coming_soon,developer,publisher,header_image,genres,categories,review_count,review_positive,review_negative,review_score,review_score_desc,positive_ratio,has_reviews,source_appdetails,source_html_fallback,fetched_at,est_sales_low
2686670,Hide or Sex,118,,,,,False,2023-12-18,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2686670/header.jpg?t=1702926754,,,3,1,2,0,3 user reviews,0.3333,True,True,False,2026-04-23T03:49:38Z,600
3378610,AngelShot - Chapter 1,102,4.99,,,,False,2025-01-01,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3378610/header.jpg?t=1735793703,,,8,8,0,0,8 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,1600
2865850,Macau Midnight Madness,152,7.99,,,,False,2024-03-21,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2865850/header.jpg?t=1725449725,,,8,5,3,0,8 user reviews,0.625,True,True,False,2026-04-23T03:49:38Z,1600
1085970,The Makings of a Lady - Purity Yours to Defile -,248,13.99,,,,False,2021-05-14,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1085970/header.jpg?t=1753665877,,,15,11,4,6,Mostly Positive,0.7333,True,True,False,2026-04-23T03:49:38Z,3000
2169420,Horny Witch: Crusade,152,,,,,False,2022-11-16,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2169420/header.jpg?t=1668700514,,,7,4,3,0,7 user reviews,0.5714,True,True,False,2026-04-23T03:49:38Z,1400
2978230,Voluptuous Fantasy,188,,,,,False,2025-02-11,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2978230/header.jpg?t=1748223559,,,3,3,0,0,3 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,600
4301440,Prostitute-Pimp 2,268,14.99,,,,False,2026-02-06,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4301440/1072bf05bd74d86f36965cc8c32421de46cbea5a/header.jpg?t=1771429110,,,2,0,2,0,2 user reviews,0.0,True,True,False,2026-04-23T03:49:38Z,400
2455660,Cute Hentai Waifu - Numbers,22,0.99,,,,False,2023-07-04,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2455660/header.jpg?t=1688456184,,,3,1,2,0,3 user reviews,0.3333,True,True,False,2026-04-23T03:49:38Z,600
2232780,First Sexy Night 2: Second Date,45,,,,,False,2022-12-16,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2232780/header.jpg?t=1671196555,,,2,1,1,0,2 user reviews,0.5,True,True,False,2026-04-23T03:49:38Z,400
3398810,Lonely Christmas: Sadistic Femdom Punishment,22,,,,,False,2025-01-17,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3398810/header.jpg?t=1767427969,,,1,0,1,0,1 user reviews,0.0,True,True,False,2026-04-23T03:49:38Z,200
3673750,Temptation at Sunset Cove,226,11.99,,,,False,2025-10-02,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3673750/b8ee5cd832ddb2381a746d71a541f3f147601786/header.jpg?t=1759392957,,,3,1,2,0,3 user reviews,0.3333,True,True,False,2026-04-23T03:49:38Z,600
1963410,Ohupako Tyoukyou Haisinn,830,,,,,False,2022-04-26,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1963410/header.jpg?t=1775103819,,,0,0,0,0,No user reviews,,False,True,False,2026-04-23T03:49:38Z,0
1286180,Porn Star Island,248,13.99,,,,False,2020-04-26,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1286180/header.jpg?t=1746554482,,,28,11,17,4,Mostly Negative,0.3929,True,True,False,2026-04-23T03:49:38Z,5600
3903110,My wife is a real estate agent,118,,,,,False,2025-09-12,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3903110/90ffcb3b9704d16b6c05493a7601d2325cf1c11f/header.jpg?t=1765742559,,,2,0,2,0,2 user reviews,0.0,True,True,False,2026-04-23T03:49:38Z,400
3017410,Hentai Fetishes: Yuri,45,1.99,,,,False,2024-10-15,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3017410/header.jpg?t=1729045883,,,7,6,1,0,7 user reviews,0.8571,True,True,False,2026-04-23T03:49:38Z,1400
4103170,My Giant Sexy Sensei Bullies Me 8,22,,,,,False,2025-10-31,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4103170/73f6973ef93bfa339c7f33f13a04f89c22d4246e/header.jpg?t=1769560063,,,0,0,0,0,No user reviews,,False,True,False,2026-04-23T03:49:38Z,0
2149660,Personal Chef to the Stars,172,,,,,False,2022-10-24,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2149660/header.jpg?t=1680534927,,,6,4,2,0,6 user reviews,0.6667,True,True,False,2026-04-23T03:49:38Z,1200
3879750,Hentai Zombie Moriana,22,0.99,,,,False,2025-08-28,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3879750/638401db13b55595d0feaf8433bc353df81fe8d7/header.jpg?t=1756400308,,,14,13,1,7,Positive,0.9286,True,True,False,2026-04-23T03:49:38Z,2800
3851430,Hentai Elarin,22,,,,,False,2025-08-14,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3851430/560d54f49379e61e69b8e212efd3e8723c6095d4/header.jpg?t=1755190482,,,10,10,0,7,Positive,1.0,True,True,False,2026-04-23T03:49:38Z,2000
4305520,Hentai Nami,22,,,,,False,2026-02-19,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4305520/5ce1ff253dccea8c8813c563e6e765e98a4a3493/header.jpg?t=1771532103,,,9,8,1,0,9 user reviews,0.8889,True,True,False,2026-04-23T03:49:38Z,1800
2430260,Pure Fun VR,118,5.99,,,,False,2023-07-08,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2430260/header.jpg?t=1709230586,,,3,1,2,0,3 user reviews,0.3333,True,True,False,2026-04-23T03:49:38Z,600
3837410,Nudity Beach Simulator 2025,102,4.99,,,,False,2025-07-25,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3837410/8e9fc33938eac5ab80346593cd1f78254e9a9641/header.jpg?t=1772358074,,,6,2,4,0,6 user reviews,0.3333,True,True,False,2026-04-23T03:49:38Z,1200
2699620,My oshi vtuber jumped through the screen and now we're living together: Slightly psycho succubus ASMR streamer,268,14.99,,,,False,2023-12-28,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2699620/header.jpg?t=1753437173,,,9,9,0,0,9 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,1800
2407070,妖姬猎人,102,4.99,,,,False,2023-05-26,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2407070/header.jpg?t=1685093357,,,5,1,4,0,5 user reviews,0.2,True,True,False,2026-04-23T03:49:38Z,1000
1115420,Dickie A Cumming,82,,,,,False,2019-07-11,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1115420/header.jpg?t=1650583719,,,15,9,6,5,Mixed,0.6,True,True,False,2026-04-23T03:49:38Z,3000
2227110,Hot Milf 10 bikini,45,1.99,,,,False,2022-12-08,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2227110/header.jpg?t=1736598072,,,7,3,4,0,7 user reviews,0.4286,True,True,False,2026-04-23T03:49:38Z,1400
3272320,One Possible Future,102,4.99,,,,False,2025-01-20,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3272320/header.jpg?t=1744585713,,,3,3,0,0,3 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,600
4391370,Hentai Misaki,22,,,,,False,2026-03-05,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4391370/45609d511b93c21718db478480d9d1fc758ac55f/header.jpg?t=1772733451,,,14,12,2,7,Positive,0.8571,True,True,False,2026-04-23T03:49:38Z,2800
4188100,Hentai Cowgirl,22,0.99,,,,False,2026-01-30,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4188100/5cd87f2a8e27bb8e1e46d48d5a139e73d70b31e9/header.jpg?t=1769798015,,,6,6,0,0,6 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,1200
4219490,Hentai Pop Star,22,,,,,False,2026-02-07,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4219490/0c8bd464b59356666cca332e0378702b2a7e0f38/header.jpg?t=1770473161,,,6,5,1,0,6 user reviews,0.8333,True,True,False,2026-04-23T03:49:38Z,1200
2361900,Feet Sweeper,66,,,,,False,2023-05-19,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2361900/header.jpg?t=1684497164,,,5,1,4,0,5 user reviews,0.2,True,True,False,2026-04-23T03:49:38Z,1000
2697690,Space Detective: The Case of the Rebel Robot,188,,,,,False,2023-12-08,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2697690/header.jpg?t=1702301650,,,5,3,2,0,5 user reviews,0.6,True,True,False,2026-04-23T03:49:38Z,1000
2699600,My oshi vtuber jumped through the screen and now we're living together: I want to make a contract with the lady vampire,268,14.99,,,,False,2023-12-28,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2699600/header.jpg?t=1753436528,,,9,9,0,0,9 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,1800
3806870,Dominated by: Yandere Goth Sensei,22,0.99,,,,False,2025-07-11,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3806870/a74a1d5031473c99d24b8eae8bc0b393af3e86b3/header.jpg?t=1769558698,,,2,1,1,0,2 user reviews,0.5,True,True,False,2026-04-23T03:49:38Z,400
4360430,Hentai Obsession,22,,,,,False,2026-04-01,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4360430/2ffa337ed153a454f4ad1fccb6c68ce7b2bd7014/header.jpg?t=1775066817,,,6,2,4,0,6 user reviews,0.3333,True,True,False,2026-04-23T03:49:38Z,1200
2136690,Honey Magician,102,4.99,,,,False,2022-09-23,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2136690/header.jpg?t=1663918061,,,8,2,6,0,8 user reviews,0.25,True,True,False,2026-04-23T03:49:38Z,1600
1787070,Roommate,118,5.99,,,,False,2022-08-22,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1787070/header.jpg?t=1661180748,,,5,1,4,0,5 user reviews,0.2,True,True,False,2026-04-23T03:49:38Z,1000
1938370,Comixxx Swap,45,1.99,,,,False,2022-04-16,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1938370/header.jpg?t=1650105299,,,8,5,3,0,8 user reviews,0.625,True,True,False,2026-04-23T03:49:38Z,1600
3906740,Demon's Soulbound,102,,,,,False,2025-09-01,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3906740/266e324975135157aaea0f715115a46e9620b8ac/header.jpg?t=1758296420,,,8,8,0,0,8 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,1600
2879670,All the Darkest Places,102,,,,,False,2025-04-30,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2879670/header.jpg?t=1746035816,,,30,13,17,5,Mixed,0.4333,True,True,False,2026-04-23T03:49:38Z,6000
868440,Apostasy,188,9.99,,,,False,2018-06-21,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/868440/header.jpg?t=1756243013,,,8,8,0,0,8 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,1600
1310150,Uranus,45,,,,,False,2020-06-11,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1310150/header.jpg?t=1602947120,,,7,1,6,0,7 user reviews,0.1429,True,True,False,2026-04-23T03:49:38Z,1400
890470,Slave Master: The Game,120,,,,,False,2018-11-17,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/890470/header.jpg?t=1751659022,,,3,2,1,0,3 user reviews,0.6667,True,True,False,2026-04-23T03:49:38Z,600
2083060,Furry Femmes: Making an Obedient Bitch,188,9.99,,,,False,2022-12-14,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2083060/header.jpg?t=1671073479,,,14,10,4,6,Mostly Positive,0.7143,True,True,False,2026-04-23T03:49:38Z,2800
1040860,Lustlock Labyrinth,186,,,,,False,2020-05-28,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1040860/header.jpg?t=1590691035,,,12,7,5,5,Mixed,0.5833,True,True,False,2026-04-23T03:49:38Z,2400
4504450,Hentai FUTA,102,,,,,False,2026-04-10,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4504450/dadc943664ad25f7a3a37b544281a7999c293dc8/header.jpg?t=1775823640,,,1,1,0,0,1 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,200
2995680,Dinosaur Huntress,45,,,,,False,2024-09-24,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2995680/header.jpg?t=1727201470,,,2,1,1,0,2 user reviews,0.5,True,True,False,2026-04-23T03:49:38Z,400
3698620,Sexy Crush - Seduction in motion,102,4.99,,,,False,2025-06-23,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3698620/7831dd9d38993c47e6b9cdca8bf0660021417e8e/header.jpg?t=1756988300,,,1,0,1,0,1 user reviews,0.0,True,True,False,2026-04-23T03:49:38Z,200
3608340,Lewd Math,45,,,,,False,2025-07-25,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3608340/d1d2c5ab9df6a4dedb0f7ca41914436394ea3f57/header.jpg?t=1769989952,,,4,2,2,0,4 user reviews,0.5,True,True,False,2026-04-23T03:49:38Z,800
2328090,Hentai Galaxy,45,1.99,,,,False,2023-03-13,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2328090/header.jpg?t=1736598438,,,19,14,5,6,Mostly Positive,0.7368,True,True,False,2026-04-23T03:49:38Z,3800
2915020,Hanaja's Body 2 in One,188,9.99,,,,False,2024-05-02,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2915020/header.jpg?t=1714672673,,,4,4,0,0,4 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,800
2315680,Futanari Stepsis,82,3.99,,,,False,2023-02-25,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2315680/header.jpg?t=1677373212,,,7,6,1,0,7 user reviews,0.8571,True,True,False,2026-04-23T03:49:38Z,1400
3595180,The Sex Adventures of a Gladiator,102,,,,,False,2025-04-11,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3595180/3cd3af4652aa1d718099dee413b7d840f4b9b397/header.jpg?t=1744481583,,,5,1,4,0,5 user reviews,0.2,True,True,False,2026-04-23T03:49:38Z,1000
2872120,Friends in a Room,138,,,,,False,2024-05-09,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2872120/header.jpg?t=1715448463,,,0,0,0,0,No user reviews,,False,True,False,2026-04-23T03:49:38Z,0
2386750,Hentai Pussy 7,22,,,,,False,2023-08-18,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2386750/header.jpg?t=1736602801,,,18,15,3,7,Positive,0.8333,True,True,False,2026-04-23T03:49:38Z,3600
1653230,Guild & Gals,138,,,,,False,2025-09-23,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1653230/34421a0a0bd8f1671378d95e2a2a017570b99618/header.jpg?t=1772790661,,,11,9,2,7,Positive,0.8182,True,True,False,2026-04-23T03:49:38Z,2200
2530730,Hentai Abigail,22,0.99,,,,False,2023-08-11,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2530730/header.jpg?t=1736602741,,,9,7,2,0,9 user reviews,0.7778,True,True,False,2026-04-23T03:49:38Z,1800
4212800,Hentai Saki,22,,,,,False,2026-01-15,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4212800/8d5340a2e71de85e0190bab28a056a21ffa2173a/header.jpg?t=1768500076,,,15,14,1,7,Positive,0.9333,True,True,False,2026-04-23T03:49:38Z,3000
2322580,Pieces of the Abyss : Succubus,45,,,,,False,2025-02-25,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322580/header.jpg?t=1763564343,,,2,0,2,0,2 user reviews,0.0,True,True,False,2026-04-23T03:49:38Z,400
3962970,Hentai Evangeline,22,0.99,,,,False,2025-09-18,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3962970/61d85c7c4ef2010a5d8b018d38af390a476627cd/header.jpg?t=1758214694,,,16,14,2,7,Positive,0.875,True,True,False,2026-04-23T03:49:38Z,3200
4320270,HENTAI Waifu Pieces,66,,,,,False,2026-04-03,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4320270/10df8a9df40b51e63f13f0bfa8566fd8611ed401/header.jpg?t=1776385760,,,2,1,1,0,2 user reviews,0.5,True,True,False,2026-04-23T03:49:38Z,400
4482540,Fantasy Pieces: Chapter III,82,,,,,False,2026-04-21,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4482540/aa112008351b22ef673c459acc77bc3419fe53c7/header.jpg?t=1776825543,,,3,3,0,0,3 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,600
2426830,How to Tame a Succubus,188,9.99,,,,False,2023-07-17,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2426830/header.jpg?t=1689615188,,,2,2,0,0,2 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,400
3145810,The medical examination diary: Teamwork in Paradise.,138,6.99,,,,False,2025-02-26,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3145810/header.jpg?t=1740582016,,,27,25,2,7,Positive,0.9259,True,True,False,2026-04-23T03:49:38Z,5400
4496460,Hentai Horny Crush,102,,,,,False,2026-04-08,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4496460/7b06569bdd806adafa2436bb5e617fa95b2ea3af/header.jpg?t=1775650483,,,0,0,0,0,No user reviews,,False,True,False,2026-04-23T03:49:38Z,0
3799510,The Starlit Oasis,82,,,,,False,2025-07-18,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3799510/8b706a0f4c98c4f9d5f6b1681d970a5487b84868/header.jpg?t=1776628688,,,6,6,0,0,6 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,1200
3446710,サキュバスマリーンの搾活～悪魔は魔性のバナナに魅入られ堕ちる～,408,,,,,False,2025-04-14,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3446710/header.jpg?t=1775104156,,,1,1,0,0,1 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,200
3512410,Hentai Natsuki,22,,,,,False,2025-03-20,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3512410/header.jpg?t=1755420187,,,21,21,0,7,Positive,1.0,True,True,False,2026-04-23T03:49:38Z,4200
4187950,Sexy Girls Posing Puzzle,25,0.99,,,,False,2025-12-25,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4187950/df32239b13eaf21301a250f8ec3c3ed0f41c0a40/header.jpg?t=1768096231,,,1,0,1,0,1 user reviews,0.0,True,True,False,2026-04-23T03:49:38Z,200
3142790,Lustful Chemistry,118,,,,,False,2025-05-27,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3142790/header.jpg?t=1770011783,,,1,0,1,0,1 user reviews,0.0,True,True,False,2026-04-23T03:49:38Z,200
2572870,堕落女警,102,,,,,False,2023-09-22,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2572870/header.jpg?t=1695370280,,,4,0,4,0,4 user reviews,0.0,True,True,False,2026-04-23T03:49:38Z,800
2317310,Hentai　HOTLADY,566,,,,,False,2023-10-20,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2317310/header.jpg?t=1749807228,,,7,7,0,0,7 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,1400
4474610,Hentai Horny Skirt,102,4.99,,,,False,2026-04-06,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4474610/a329e4fabd80d84bbfffcec6fc63a7f88d70c4f5/header.jpg?t=1775473291,,,0,0,0,0,No user reviews,,False,True,False,2026-04-23T03:49:38Z,0
1189080,Squirrel Legacy,186,,,,,False,2020-02-11,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1189080/header.jpg?t=1667289368,,,9,5,4,0,9 user reviews,0.5556,True,True,False,2026-04-23T03:49:38Z,1800
2652000,The Jackbox Naughty Pack,328,,,,,False,2024-09-11,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2652000/header.jpg?t=1738692806,,,425,148,277,4,Mostly Negative,0.3482,True,True,False,2026-04-23T03:49:38Z,85000
1924840,Comixxx Temptations,45,,,,,False,2022-03-31,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1924840/header.jpg?t=1648722431,,,4,3,1,0,4 user reviews,0.75,True,True,False,2026-04-23T03:49:38Z,800
3442710,Sex Casino,188,9.99,,,,False,2025-01-23,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3442710/header.jpg?t=1737682758,,,6,3,3,0,6 user reviews,0.5,True,True,False,2026-04-23T03:49:38Z,1200
4004200,Succubus Sisters and Countdown Sex VR,268,,,,,False,2025-09-30,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4004200/be91104755853aa8afa00eec463855ce27329146/header.jpg?t=1769131323,,,7,6,1,0,7 user reviews,0.8571,True,True,False,2026-04-23T03:49:38Z,1400
4528810,Hentai Milfs Boobs,102,,,,,False,2026-04-16,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4528810/12353794ed1263feed60ed42745c87275119e3e1/header.jpg?t=1776337508,,,0,0,0,0,No user reviews,,False,True,False,2026-04-23T03:49:38Z,0
4078770,Hentai Tanvi,22,,,,,False,2025-10-30,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4078770/3c6aef78be443854f86c9b80ca68c7a4febbef3e/header.jpg?t=1761847151,,,12,11,1,7,Positive,0.9167,True,True,False,2026-04-23T03:49:38Z,2400
1783810,In The Line Of My Heart,45,,,,,False,2021-12-22,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1783810/header.jpg?t=1640164389,,,8,2,6,0,8 user reviews,0.25,True,True,False,2026-04-23T03:49:38Z,1600
4517650,Hentai Milf & Futanari,102,,,,,False,2026-04-15,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4517650/d245e4418bb1b029a57e7c0a30fb2367f4a40610/header.jpg?t=1776256774,,,0,0,0,0,No user reviews,,False,True,False,2026-04-23T03:49:38Z,0
4142090,Sweet Shop,22,0.99,,,,False,2026-02-05,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4142090/376a3dbd6c99675a61ecdc6867e1c07aa12a54cf/header.jpg?t=1770310809,,,2,1,1,0,2 user reviews,0.5,True,True,False,2026-04-23T03:49:38Z,400
4426450,Hentai Marina,22,,,,,False,2026-04-19,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4426450/799807f2418c5d1747caecb1d72d142fae641c3e/header.jpg?t=1776643174,,,4,4,0,0,4 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,800
1859500,Comixxx Desires,45,,,,,False,2022-01-13,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1859500/header.jpg?t=1642111061,,,7,2,5,0,7 user reviews,0.2857,True,True,False,2026-04-23T03:49:38Z,1400
3944130,Elf World Adventure 9: Summer Episode!,66,2.99,,,,False,2025-09-10,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3944130/e6b0680babd436b253acace432cf9f72faa4364e/header.jpg?t=1757498329,,,14,14,0,7,Positive,1.0,True,True,False,2026-04-23T03:49:38Z,2800
4453690,Hentai Waifu,102,,,,,False,2026-04-03,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4453690/4d806a778a82c996eee7f46554325f00845c2032/header.jpg?t=1775213574,,,0,0,0,0,No user reviews,,False,True,False,2026-04-23T03:49:38Z,0
2692390,我那些女朋友們的小秘密,22,0.99,,,,False,2023-12-04,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2692390/header.jpg?t=1709862600,,,3,0,3,0,3 user reviews,0.0,True,True,False,2026-04-23T03:49:38Z,600
4421070,Hentai Horny Milf,102,,,,,False,2026-03-13,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4421070/885957818f5a6839e635eb23b6cd70016f9f09aa/header.jpg?t=1773396172,,,0,0,0,0,No user reviews,,False,True,False,2026-04-23T03:49:38Z,0
2625860,Corporate Pussy,138,,,,,False,2024-02-23,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2625860/header.jpg?t=1726176740,,,11,3,8,4,Mostly Negative,0.2727,True,True,False,2026-04-23T03:49:38Z,2200
1312380,Paper Shakespeare: Very Naked Hamlet,136,6.9,,,,False,2021-03-08,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1312380/header.jpg?t=1625447040,,,1,1,0,0,1 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,200
4245320,Hentai Puzzler,45,,,,,False,2026-01-18,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4245320/7da7fb3c077e13919b1126d17b70511e2880b644/header.jpg?t=1770083220,,,3,3,0,0,3 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,600
3921320,Hentai Aqua Lorelei,22,,,,,False,2025-09-04,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3921320/65da4af42ee8e339eb09b0e39ca0ed11bdef5fbc/header.jpg?t=1757009930,,,16,14,2,7,Positive,0.875,True,True,False,2026-04-23T03:49:38Z,3200
4097540,Waifu Chronicles,138,,,,,False,2026-02-05,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4097540/671945fc27d9b8400a6ac1a57c719cd379901fd2/header.jpg?t=1770314416,,,5,5,0,0,5 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,1000
4036070,Sweet Homegirl,22,,,,,False,2025-12-18,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4036070/6cea79424bd82dcc5d49c90bb590794d2385e6da/header.jpg?t=1766120144,,,2,2,0,0,2 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,400
3667690,CUMBOY IN SPACE,102,4.99,,,,False,2025-05-16,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3667690/df5822b4c567bb737ede9571ceb8f00dd7712def/header.jpg?t=1747399661,,,2,1,1,0,2 user reviews,0.5,True,True,False,2026-04-23T03:49:38Z,400
2473000,愛する妻、渚の浮気告白 奥ゆかしい妻のカラダが、あいつの激ピストンでとろけていた真実,328,19.99,,,,False,2023-07-03,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2473000/header.jpg?t=1693965820,,,1,1,0,0,1 user reviews,1.0,True,True,False,2026-04-23T03:49:38Z,200
4275750,Hentai Slut,22,,,,,False,2026-03-07,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4275750/73aa8add8e0d50a14541f179071c3d2f1aa26dc9/header.jpg?t=1772885983,,,2,1,1,0,2 user reviews,0.5,True,True,False,2026-04-23T03:49:38Z,400
4154540,Santa Girl,22,,,,,False,2025-12-11,False,,,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4154540/97eecf5baa47886350c0f662251d653d6818a787/header.jpg?t=1765476090,,,18,17,1,7,Positive,0.9444,True,True,False,2026-04-23T03:49:38Z,3600
